L,nup,delta,U,seed,n,eq_son_full,eq_son_vertex,chi_son_full,chi_son_vertex,eq_sext_full,eq_sext_vertex,chi_sext_full,chi_sext_vertex,eq_d_full,eq_d_vertex,chi_d_full,chi_d_vertex,eq_dxy_full,eq_dxy_vertex,chi_dxy_full,chi_dxy_vertex
10,33,0.6,4.0,6,0.66,44.513006944033606,-14.969325496546631,8.147192738607178,-13.382629829768055,210.11455684073326,18.836108670477596,23.78239680204963,-5.403667425199124,280.9909586027332,0.9384425257463291,156.23529085969636,0.11613504879000117,220.82386361010703,9.661792908652098,41.76517989435724,-7.356702828405036
10,33,0.7,4.0,1,0.66,45.21928306512758,-14.743048162321594,8.469410322834445,-14.245636533390847,204.65215786764693,16.5097879624774,23.938583840463917,-5.3427999760539935,282.7472252471961,0.611158499799167,157.4793314489059,-2.524188098691764,218.5662616583787,9.465188658623324,38.2561545868475,-7.808294325593058
10,33,0.7,4.0,2,0.66,45.205144285009375,-14.579299207606232,8.462698135463652,-14.015272895905747,204.68531422747202,16.438198984589583,23.575997000409508,-5.583088314857524,282.05855032011107,0.7274477961429724,158.74673259764876,-0.8883730021030853,219.14663235899167,10.4539015994366,37.05360491955825,-8.270191470913797
10,33,0.7,4.0,3,0.66,45.260632696097446,-14.75726020826487,8.532376212646849,-14.180567451188177,205.0161982155931,16.965239592633353,23.907628486748337,-5.2124616991801815,283.05329215965725,0.559156939897693,159.09642470458013,-1.6591789914855597,219.694055420359,10.431682464305993,38.524220999941214,-7.841830937236288
10,33,0.7,4.0,4,0.66,45.20300205631354,-14.410303120943013,8.449803193407115,-13.960547037441941,204.88830777280072,16.83386955418591,24.09012923965281,-5.019409510177248,281.6532612605905,0.3747111148856604,160.7966846446447,0.07952260862497784,219.29627098881974,10.439648636049768,37.664804121844526,-7.692168263622399
10,33,0.7,4.0,5,0.66,45.246211424634915,-14.741566356552926,8.417434633820934,-14.211318820292679,204.30731984778134,16.674266410231354,23.712370889610433,-5.421410954168885,282.6106408306149,-0.29927161213076375,158.66865476431832,-1.5643096800028597,219.39509143782553,10.490069432359604,37.60069051154563,-7.808222669450688
10,33,0.7,4.0,6,0.66,45.21849764316165,-14.674492987996453,8.433069167791249,-14.077667183475919,204.6014660536909,16.560219138820827,23.378409395602347,-5.743704384937989,282.1562063509179,0.3360305210014303,159.12383995346283,0.023104977969618946,219.7062647195233,10.613521978345346,37.71691265377085,-7.9537586299201255
10,37,0.5,4.0,1,0.74,39.03185137593091,-15.606945880232512,5.730894289441401,-8.515293031357345,212.9849356482742,26.618279906967853,21.282327596955845,-2.1072713646374024,245.5943259661714,2.659068052433372,110.0108013617368,0.5882158461397615,220.62978692490952,22.533777162622258,31.189576335731033,-2.007601892959499
10,37,0.5,4.0,2,0.74,38.96023733583587,-15.249611040879222,5.693344596377251,-8.341020437548485,213.27046002307776,26.836916566891187,21.423551318958744,-1.9080480562336604,247.20253238304272,4.5764210399036624,111.33552653312208,1.4659388667126936,220.07143593999422,22.177523967055443,31.29526755726817,-1.774186059834379
10,37,0.5,4.0,3,0.74,39.01609184665389,-15.479791347988307,5.73848872929122,-8.409505864467539,213.08384816970596,26.482784645852558,21.392058562729595,-1.9941717981335252,245.6472653365487,3.1384843923990298,109.05835950726507,0.18619279032276176,218.89409096921108,20.82832649850227,30.67176453750013,-2.4202387353227808
